Player_Name,Year,Month,Region,Platform,Days_Active,Sessions_Per_Month,Avg_Session_Time_Min,In_App_Purchase_USD,Clan_Joined,Update_Event,Satisfaction_Score,Churn_Risk_Score,Churned,Monthly_Active_Index
DarkDestroyer9486,2021,9,South America,Android,12,95,59.05,54.58,No,Major,4.9,11.59,0,1140
ToxicViper5741,2022,3,Europe,iOS,1,21,22.43,1.49,No,Major,4.5,16.03,1,21
EliteSniper1123,2022,9,North America,iOS,11,118,45.66,16.08,No,Major,5,9.92,0,1298
ShadowRaider5905,2015,4,Europe,iOS,5,88,34.3,2.46,Yes,None,5.9,12.87,1,440
NightKing6417,2015,5,North America,Android,6,34,24.76,43.98,Yes,Major,4.7,11.77,0,204
RoyalKnight2029,2016,7,Asia,Android,14,42,15.52,2.18,No,None,1.4,10.66,0,588
EliteSniper1568,2014,6,North America,Android,28,15,44.56,5.78,No,None,8.2,1.95,0,420
IceKing2997,2017,10,Europe,Android,29,31,13.73,32.79,No,None,9.4,2.47,0,899
IronViper8694,2017,8,South America,iOS,17,42,20.44,23.33,No,None,6.2,6.67,0,714
IceSlayer5054,2022,8,Europe,Android,23,32,55.58,9.82,No,Major,5.2,5.33,0,736
EliteViper9397,2022,8,South America,iOS,25,30,32.96,36.25,No,None,2,6.73,0,750
ShadowMaster7405,2022,3,Europe,iOS,25,107,51.97,20.2,Yes,None,9.3,3.7,0,2675
ProKnight304,2023,10,Europe,iOS,3,37,47.21,6.02,No,None,4.3,15.37,1,111
EliteTitan5588,2020,6,Asia,iOS,4,36,25.69,26.96,Yes,Minor,8,12.16,1,144
WarWizard4252,2015,7,North America,iOS,30,58,16.99,8.1,Yes,Major,2.7,4.89,0,1740
WarKnight4543,2023,9,Europe,iOS,1,29,10.5,33.83,Yes,Major,9.2,14.19,1,29
WarSlayer8689,2018,10,South America,iOS,29,28,57.83,30.43,Yes,None,7.4,3.45,0,812
GhostRider5287,2017,10,North America,iOS,4,44,22.86,7.38,No,None,3.8,13.68,1,176
RoyalChampion3510,2025,12,Asia,iOS,14,31,42.02,2.19,Yes,Minor,7.8,8.56,0,434
IceWarrior7769,2024,4,North America,iOS,21,50,45.17,34.38,No,None,3.7,6.4,0,1050
FireDestroyer1159,2021,5,Europe,iOS,7,90,15.87,9.07,No,Minor,2.9,14.06,1,630
WarSlayer827,2015,8,South America,Android,21,88,43.16,7.87,Yes,Major,8.3,4.78,0,1848
StormKnight8475,2019,1,South America,iOS,24,101,5.51,0.37,Yes,Major,9.4,3.79,0,2424
IronWizard141,2026,12,North America,Android,7,73,28,25.88,Yes,None,1.5,13.45,1,511
ToxicWarrior349,2018,6,South America,Android,1,97,24.27,6.41,No,None,1.8,14.85,1,97
NightRider1009,2025,4,Europe,iOS,28,73,56.3,11.45,Yes,Minor,9,1.9,0,2044
WarChampion1436,2015,5,South America,iOS,2,114,59.23,46.01,No,Major,9.5,12.46,1,228
ToxicViper1387,2024,11,South America,iOS,23,43,20.84,2.68,No,None,7.4,5.97,0,989
WarChampion9325,2023,5,South America,iOS,3,85,38.55,0.78,Yes,Minor,4.9,12.69,1,255
DarkWarrior2733,2014,2,Europe,Android,18,33,45.99,16.44,No,Minor,5.7,7.98,0,594
FireMaster6806,2021,8,Asia,Android,11,79,15.51,24.07,No,None,4.3,12.22,1,869
FireTitan9092,2015,2,South America,iOS,12,90,42.76,15.02,Yes,None,9.5,9.32,0,1080
ProSlayer9857,2020,4,Asia,Android,14,35,19.17,8.3,No,None,7.1,8.62,0,490
GhostTitan4226,2022,12,North America,iOS,9,107,14.29,8.97,Yes,Minor,9.5,10.25,0,963
ShadowRider8567,2022,5,North America,iOS,28,69,51.79,3.24,Yes,Minor,9.1,1.35,0,1932
ToxicWarrior9972,2021,1,Europe,iOS,10,19,32.64,7.47,Yes,Minor,7.2,10.1,0,190
SilentSlayer4722,2024,6,Europe,Android,13,87,21.33,28.45,No,Minor,3.1,9.24,0,1131
EliteWarrior8678,2025,2,Europe,Android,24,78,27.26,13.83,Yes,None,5,4.8,0,1872
DarkKing9758,2023,5,Europe,Android,24,13,27.72,44.28,No,None,7.1,4.37,0,312
EliteTitan317,2022,6,Asia,iOS,3,17,47.35,3.68,Yes,Minor,5.2,14.72,1,51
SilentDestroyer4826,2015,11,Europe,Android,27,49,53.77,11.68,No,None,5,4.09,0,1323
FireDestroyer6645,2019,8,Asia,iOS,26,94,31.16,24.19,No,Major,4.8,3.98,0,2444
FireWarrior4482,2017,9,South America,iOS,9,10,22.76,6.36,Yes,Minor,2.6,12.52,1,90
IronHunter6941,2017,12,South America,Android,24,108,45,6.21,No,None,4.5,6.09,0,2592
ProViper1923,2018,6,North America,iOS,28,48,54.79,2.23,No,Minor,9.9,1.93,0,1344
GhostKing2040,2025,5,North America,iOS,2,6,11.27,44.69,No,Minor,3.3,14.33,1,12
WarRaider4105,2016,12,Asia,iOS,23,33,48.82,3.79,Yes,Major,3.8,7.19,0,759
IceKing7830,2014,4,Europe,iOS,8,52,35.64,70.22,Yes,Major,9.7,10.36,0,416
EliteLegend8427,2021,2,North America,Android,28,16,52.72,11.91,No,Major,5.6,4.39,0,448
ShadowSniper8486,2018,2,Asia,iOS,7,91,33.28,80.11,Yes,Minor,7.9,10.24,0,637
IceKing5224,2016,7,North America,iOS,9,118,52.44,0.82,Yes,Minor,3.2,11.76,0,1062
SilentChampion2964,2023,5,Europe,iOS,13,71,35.5,16.74,Yes,None,4.6,8.88,0,923
ToxicTitan349,2020,7,Asia,Android,7,54,12.97,23.48,Yes,Minor,6.6,10.32,0,378
IronWizard3929,2020,11,North America,iOS,28,15,5.27,14.53,Yes,None,3.3,4.9,0,420
FireViper5778,2014,1,Europe,iOS,7,9,39.1,16.88,No,Minor,4.5,11.57,0,63
RoyalMaster127,2025,1,Asia,Android,1,49,37.57,15.46,No,Major,5.3,14.74,1,49
GhostRider1079,2022,5,Asia,iOS,2,78,16.56,3.24,Yes,Minor,8.6,12.54,1,156
SilentKnight7991,2015,2,Asia,Android,30,51,51.78,15.18,No,Major,7.2,3.46,0,1530
SilentDestroyer8371,2018,8,South America,iOS,21,10,52.73,15.61,Yes,Minor,9.2,6.12,0,210
EliteWizard6115,2026,3,Asia,Android,29,84,49.23,8.79,Yes,Major,9.7,1.55,0,2436
ToxicSniper2812,2018,1,North America,iOS,29,99,56.51,18.7,Yes,Minor,5.3,2.74,0,2871
RoyalViper7231,2021,2,Asia,Android,27,91,32.87,10.62,No,Minor,4.8,3.32,0,2457
IceSniper7000,2021,10,Asia,Android,30,98,43.63,28.14,Yes,None,6,2.27,0,2940
StormSlayer4483,2020,10,Asia,iOS,17,108,54.75,0.78,No,Major,9.1,6.88,0,1836
EliteTitan4915,2020,7,Asia,iOS,28,88,30.09,0.2,No,Minor,1.2,5.68,0,2464
FireHunter8756,2025,6,Asia,Android,10,93,39.01,14.84,No,Minor,3.1,12.95,1,930
ProMaster5590,2024,12,South America,iOS,15,103,33.2,90.61,No,Major,8.5,7.24,0,1545
SilentRider6270,2019,8,Europe,iOS,16,73,59.08,11.79,Yes,None,5.7,9.28,0,1168
IronTitan7478,2019,7,South America,Android,23,67,29.07,0.24,No,Major,8.5,4.21,0,1541
EliteKnight3885,2024,10,North America,Android,21,115,22.44,7.63,Yes,None,6.9,5.74,0,2415
FireHunter7728,2022,8,Europe,iOS,13,71,39.63,12.59,Yes,None,8.3,8.95,0,923
RoyalHunter5178,2019,3,North America,iOS,21,51,20.44,46.28,Yes,Minor,4.8,6.52,0,1071
FireKnight2363,2025,6,Asia,iOS,8,38,52.17,2.59,Yes,None,1.1,12.4,1,304
StormWarrior3077,2026,7,North America,iOS,9,16,54.07,51.64,No,Minor,7.1,9.36,0,144
DarkTitan8678,2026,10,South America,Android,26,31,23.98,56.32,No,None,5.5,5.35,0,806
GhostRaider3206,2015,11,South America,Android,1,73,24.71,20.49,No,Major,9.9,13.08,1,73
GhostRider3632,2015,1,Asia,Android,26,109,9.76,5.1,Yes,Major,2.1,4.53,0,2834
FireLegend5153,2026,1,Asia,Android,4,90,19.07,15.39,No,Major,6.6,13.29,1,360
WarLegend540,2018,7,Europe,iOS,27,72,8.73,33.93,No,None,3.7,5.41,0,1944
RoyalMaster3263,2017,11,South America,Android,18,32,46.65,8.86,No,None,5.5,8.21,0,576
FireMaster8932,2024,3,South America,Android,30,75,14.92,47.14,No,None,1.7,4.17,0,2250
UltraSniper439,2015,3,Europe,iOS,25,116,9.34,1.82,No,None,8.7,2.96,0,2900
DarkSniper6715,2016,5,South America,iOS,25,49,14.04,7.34,No,Major,9,3.09,0,1225
FireWizard1914,2020,11,Europe,Android,1,102,25.75,99.81,No,Minor,5.4,13.28,1,102
RoyalMaster395,2021,6,South America,iOS,3,6,28.24,17.54,No,Minor,1.8,13.93,1,18
NightDestroyer8669,2025,2,North America,Android,10,13,54.42,17.85,No,Minor,6.2,9.7,0,130
FireRaider396,2026,3,North America,iOS,24,83,20.38,5.49,No,None,3.6,7.07,0,1992
GhostChampion5546,2019,6,Europe,iOS,2,35,44.47,38.98,Yes,Minor,1.2,14.17,1,70
UltraMaster8519,2024,3,Europe,Android,18,40,54.22,11.21,Yes,Minor,8.5,8.08,0,720
DarkWizard1433,2018,5,Asia,iOS,2,117,52.12,31.55,No,Minor,2.2,13.97,1,234
DarkViper1187,2026,9,South America,Android,13,109,15.94,33.29,No,None,9.3,8.75,0,1417
WarRaider4896,2014,12,North America,Android,21,19,20.38,3.84,Yes,Major,7,5.07,0,399
NightWizard2259,2021,3,Asia,Android,30,101,7.99,13.93,Yes,Minor,2.3,4.28,0,3030
GhostSniper4640,2016,12,South America,iOS,9,66,31.58,9.69,Yes,Minor,3.4,12.87,1,594
DarkViper7691,2019,11,North America,Android,23,35,27.29,3.36,Yes,Minor,9.8,3.14,0,805
ShadowMaster6987,2016,6,South America,Android,29,31,34.99,2.63,Yes,None,6.8,4.21,0,899
IceWarrior4138,2020,11,Europe,Android,23,6,30.18,0.94,No,Minor,5.3,4.67,0,138
ShadowRider3245,2026,5,North America,Android,2,77,45.47,24.21,Yes,None,9.6,12.7,1,154
IceSniper8722,2020,5,North America,Android,2,47,41.84,30.48,Yes,Minor,1.3,16.62,1,94
SilentKnight7385,2025,11,Asia,Android,5,119,28.57,12.75,No,Minor,4.5,14.29,1,595
StormKing4190,2022,6,South America,iOS,28,5,7.08,16.6,Yes,Major,8.4,1.6,0,140
EliteLegend1332,2018,6,Europe,Android,14,87,23.91,6.08,Yes,None,9.6,8.38,0,1218
WarRider9457,2021,1,Europe,iOS,23,13,22.83,25.09,No,Minor,8.1,5.76,0,299
StormRaider7956,2023,11,South America,iOS,23,64,9.91,17.54,Yes,None,6.7,6.03,0,1472
DarkMaster1079,2023,9,South America,Android,25,6,21.73,42.8,No,Minor,2.2,5.08,0,150
ShadowLegend807,2021,5,Europe,iOS,3,105,59.31,27.42,Yes,Major,5.8,13.09,1,315
DarkLegend934,2014,1,South America,iOS,14,117,50.17,0.38,No,Major,6.2,8.29,0,1638
ProWizard6222,2025,8,Asia,Android,1,62,49.09,33.2,Yes,None,8.5,14.01,1,62
ToxicChampion2299,2018,7,South America,iOS,9,69,51.38,0.55,Yes,Minor,7,10.78,0,621
UltraRaider2379,2016,7,Asia,Android,16,114,52.58,33.62,Yes,Minor,8.6,8.81,0,1824
EliteSniper1442,2014,5,Asia,iOS,17,16,22.89,87.27,No,Minor,6.2,7.24,0,272
DarkTitan1020,2017,1,South America,Android,8,59,22.72,13.11,No,Major,2.2,13.41,1,472
UltraWarrior47,2021,9,North America,iOS,30,94,23.5,5.15,Yes,Minor,7.7,1.01,0,2820
IceWizard8710,2016,11,North America,Android,15,14,50.02,0.19,Yes,Minor,6.7,7.96,0,210
EliteLegend727,2023,9,Asia,Android,30,119,48.85,3.26,Yes,None,4.1,3.28,0,3570
GhostHunter8994,2015,8,South America,iOS,21,115,5.93,14.01,Yes,None,8.4,4.8,0,2415
RoyalRaider7316,2024,5,Asia,Android,8,69,57.2,32.86,No,Major,8.9,11.45,0,552
RoyalWarrior3715,2022,3,South America,Android,7,69,20.71,41.03,Yes,Minor,7.6,12.16,1,483
StormSniper3204,2023,8,South America,iOS,9,65,39.44,23.01,Yes,Minor,5.4,12.36,1,585
SilentWizard5076,2018,1,Europe,Android,2,111,40.2,1.82,No,None,3.8,14.74,1,222
NightViper6495,2020,3,North America,Android,25,99,11.24,94.99,No,None,3.1,5.4,0,2475
StormTitan1632,2024,12,North America,iOS,10,79,43.27,27.5,No,Minor,8.5,8.85,0,790
IceSlayer142,2024,11,Europe,iOS,5,73,34.35,11.12,Yes,Major,6.9,13.19,1,365
DarkMaster3722,2015,7,Europe,iOS,16,39,38.6,33.61,Yes,None,6.8,8.31,0,624
RoyalRaider5302,2022,4,Europe,iOS,21,15,29.58,17.76,No,Minor,2.8,5.85,0,315
UltraSniper3293,2026,7,Asia,iOS,1,72,49.24,18.47,Yes,None,6,13.24,1,72
IronWizard2545,2022,12,Asia,iOS,6,42,39.93,71.02,Yes,Minor,9.9,10.32,0,252
IceWizard3594,2017,11,Asia,Android,10,118,15.61,32.3,No,Minor,5,11.83,0,1180
WarTitan534,2017,5,Asia,iOS,10,43,46.4,6.08,Yes,None,6,12.05,1,430
EliteWarrior3061,2019,6,Asia,iOS,26,25,32.64,3.85,Yes,Minor,8.9,4.45,0,650
IceChampion6069,2023,7,North America,iOS,26,40,7.05,3.78,Yes,Minor,8.9,4.21,0,1040
StormRaider5098,2023,10,North America,Android,19,114,26.72,12.12,No,Minor,1.6,7.9,0,2166
StormSlayer149,2023,12,South America,Android,13,96,27.09,9.84,No,Minor,9.1,8.33,0,1248
EliteWarrior2133,2019,7,North America,Android,26,76,49.08,12.06,No,None,6.9,5.1,0,1976
WarRaider2012,2025,7,Europe,iOS,19,24,17.87,1.29,No,Major,4.1,7.68,0,456
WarChampion6850,2014,7,North America,Android,3,47,29.89,4.51,No,Major,7.9,13.94,1,141
EliteLegend9863,2022,11,Europe,Android,13,114,7.99,31.94,No,None,5.4,10.02,0,1482
FireTitan8253,2015,7,North America,Android,4,25,53.48,28.34,No,Minor,5.9,13.01,1,100
ShadowRider3113,2018,3,Asia,Android,25,39,29.41,9.99,Yes,None,6.7,4.1,0,975
DarkLegend4241,2022,12,North America,iOS,29,68,52.11,9.9,Yes,None,8.3,0.94,0,1972
FireTitan6599,2017,3,South America,iOS,8,111,42.25,43.05,Yes,Minor,5.2,13.21,1,888
GhostLegend7471,2024,7,Asia,iOS,12,36,22.59,4.01,Yes,None,3.3,11.84,0,432
ToxicSlayer4715,2016,2,Asia,iOS,22,40,44.2,8.84,No,None,6.5,4.3,0,880
IronDestroyer8486,2020,2,South America,iOS,24,109,30.79,28.83,No,Minor,9.7,3.33,0,2616
DarkKing6513,2019,3,North America,iOS,24,73,23.77,17.09,No,Minor,1.9,5.74,0,1752
NightLegend5762,2021,4,North America,Android,17,113,41.74,1.24,No,Major,1.1,8.87,0,1921
GhostWarrior411,2016,6,South America,iOS,25,56,47.59,0.24,No,Minor,4.5,4.53,0,1400
StormKnight1865,2018,8,Asia,iOS,1,8,42.87,0.39,Yes,None,5.9,15.6,1,8
NightMaster284,2023,10,South America,iOS,27,11,30.46,21.34,No,Minor,5.6,4.59,0,297
SilentWizard653,2017,10,Europe,iOS,2,102,19.26,19.48,Yes,None,3.8,14.85,1,204
IceRider5449,2026,7,Europe,iOS,9,88,49.57,0.91,No,Minor,9.4,9.88,0,792
RoyalViper7192,2017,4,North America,Android,23,119,24.07,2.83,Yes,None,3.2,6.92,0,2737
ToxicMaster8345,2017,2,Asia,Android,26,75,38.71,25.64,Yes,Minor,2.1,5.83,0,1950
ShadowMaster4433,2023,2,Europe,Android,1,28,11.34,7.41,Yes,None,3,14.23,1,28
EliteKnight9422,2021,4,South America,Android,19,25,45.72,95.79,Yes,Major,1.9,7.73,0,475
StormRider5264,2019,6,North America,Android,30,61,57.41,7.49,No,Minor,8.6,3.32,0,1830
EliteTitan2559,2016,3,North America,iOS,17,77,29.71,8.18,No,Minor,4.6,9.78,0,1309
NightKing6567,2023,6,Asia,Android,5,23,35.16,10.88,No,Major,8.5,10.58,0,115
WarDestroyer5581,2018,5,Europe,Android,15,88,54.47,35.17,Yes,None,6.7,7.91,0,1320
DarkViper8028,2019,5,North America,iOS,20,32,48.74,16.3,No,Major,5.3,8.37,0,640
EliteRider185,2018,2,South America,Android,24,36,57.93,38.93,No,Minor,1.9,4.88,0,864
EliteDestroyer1816,2019,8,Europe,Android,25,38,19.63,11.14,No,Minor,1.3,7.47,0,950
NightViper9446,2021,5,North America,iOS,12,20,30.85,18.74,Yes,Major,6,10.45,0,240
NightKing323,2020,11,North America,iOS,4,42,30.06,0.09,Yes,Minor,2.8,14.44,1,168
WarChampion7878,2018,2,Europe,iOS,15,119,31.02,17.14,No,Minor,5,9.97,0,1785
SilentChampion4912,2023,7,Europe,Android,3,118,55.22,1.68,No,Minor,9.5,13.94,1,354
ProChampion557,2019,9,Asia,Android,14,85,16.3,4.29,Yes,Minor,2.2,9.82,0,1190
SilentTitan694,2017,9,South America,Android,4,79,54.22,120.14,Yes,None,7.4,13.83,1,316
SilentLegend3243,2025,1,Asia,iOS,19,8,36.41,20.28,No,Minor,2.9,8.02,0,152
DarkRaider7302,2022,7,Asia,Android,6,60,34.53,40.69,No,None,3.2,13.83,1,360
WarTitan7282,2026,9,South America,Android,17,44,27.91,1.18,Yes,Major,6.7,8.66,0,748
IronTitan2406,2017,6,South America,Android,18,54,34.68,9.71,No,None,2.2,7.99,0,972
ProKnight9523,2014,1,Asia,Android,8,113,49.18,39.67,Yes,Major,4.5,10.99,0,904
WarSniper1185,2020,2,Europe,iOS,19,44,32.07,10.58,Yes,Minor,4.4,6.1,0,836
StormMaster4548,2020,4,South America,iOS,20,110,47.68,5.85,No,Major,5.1,6.41,0,2200
GhostLegend1222,2017,4,Asia,iOS,12,86,27.92,13.12,Yes,None,3.9,10.1,0,1032
WarDestroyer2678,2026,2,Europe,iOS,17,118,15.06,12.73,Yes,Minor,3.5,8.35,0,2006
IceRaider5538,2016,8,North America,Android,19,53,27.81,93.52,No,Minor,8,7.69,0,1007
DarkKnight4544,2021,2,Europe,iOS,1,52,44.78,8.75,No,Major,1.7,14.56,1,52
DarkRider630,2018,3,Asia,Android,11,10,51.85,63.09,No,Minor,8.6,10.37,0,110
RoyalDestroyer8140,2023,4,South America,iOS,10,114,47.44,48.62,Yes,None,8.5,8.71,0,1140
IronDestroyer6436,2020,9,Europe,iOS,16,100,25.59,11.94,Yes,None,9.4,6.59,0,1600
SilentHunter8939,2017,10,Europe,Android,5,9,36.85,58,Yes,Minor,3.2,12.92,1,45
RoyalMaster7875,2017,1,Europe,Android,17,83,24.82,26.1,Yes,Minor,9.2,6.22,0,1411
IceKing5027,2021,8,South America,iOS,28,49,43.75,43.26,No,None,5.1,5.2,0,1372
SilentSlayer4721,2021,12,South America,Android,9,20,29,44.47,Yes,Minor,7.2,11.74,0,180
IceSniper2890,2015,5,Europe,iOS,23,116,47.07,1.79,Yes,None,8.7,3.65,0,2668
RoyalLegend5798,2015,7,Europe,Android,27,21,5.7,45.43,Yes,None,1.6,6.56,0,567
NightRider9046,2016,8,Asia,iOS,8,63,23.71,13.45,No,None,1.3,12.52,1,504
ToxicDestroyer6535,2025,5,South America,iOS,25,60,53.3,20.27,Yes,None,2.8,5.89,0,1500
IronSniper795,2025,8,Europe,iOS,10,105,22.79,7.15,Yes,None,6,9.4,0,1050
ProWizard7773,2016,10,South America,iOS,8,111,26.71,20.74,Yes,Major,8,11.46,0,888
GhostKnight4484,2014,11,South America,Android,3,83,48.49,0.55,No,None,8,11.45,0,249
DarkRaider7411,2016,8,South America,Android,23,39,10.2,9.28,Yes,Major,9,4.98,0,897
GhostRider1173,2019,9,Asia,iOS,23,12,22.15,19.81,Yes,Minor,6,5.77,0,276
NightViper3922,2021,2,North America,iOS,30,103,47.6,4.38,No,Minor,6,3.09,0,3090
RoyalKnight3799,2026,3,South America,iOS,23,65,57.64,22.33,Yes,Major,1.7,5.47,0,1495
EliteRider3659,2025,1,South America,Android,12,104,48.06,35.31,No,Major,7.9,10.74,0,1248
ShadowSniper6407,2023,4,Europe,iOS,24,31,14.48,0.76,No,Minor,5.3,5.46,0,744
NightKnight5651,2019,5,South America,Android,4,82,50.93,18.52,No,None,2.9,14.63,1,328
DarkRider1867,2018,11,North America,Android,27,91,31.17,17.38,Yes,Minor,2.1,5.13,0,2457
UltraDestroyer451,2017,1,South America,iOS,22,24,48.07,30.47,No,None,9,5.78,0,528
FireSniper9144,2016,8,Asia,Android,18,61,18.16,23.91,Yes,Major,6.2,6.52,0,1098
FireSlayer9865,2026,2,Europe,iOS,23,74,23.76,12.13,Yes,Minor,6.6,5.8,0,1702
FireChampion9351,2017,1,North America,iOS,9,92,54.59,8.76,No,Minor,3.2,12.34,1,828
ShadowSniper1332,2020,2,Asia,Android,21,27,55.09,84.88,Yes,Minor,6,6.79,0,567
GhostDestroyer3973,2014,5,North America,Android,4,104,20.68,13.93,No,Minor,2.4,14.65,1,416
ShadowRaider4179,2020,9,Europe,iOS,2,80,9.6,10.48,Yes,Minor,4.8,12.86,1,160
SilentKnight2243,2014,9,South America,Android,7,6,56.1,99.24,Yes,None,3.2,13.07,1,42
UltraWarrior3344,2015,2,Europe,Android,18,31,21.52,3.98,Yes,None,2.5,9.59,0,558
EliteSlayer4659,2017,2,Europe,Android,2,36,11.61,4.12,Yes,Major,8.2,13.46,1,72
SilentSlayer4494,2014,3,South America,iOS,25,97,24.15,74.99,Yes,None,7,5.68,0,2425
IronRaider2703,2024,7,Asia,iOS,2,54,20.51,21.44,Yes,Major,8.2,11.84,0,108
ToxicSlayer4776,2025,11,North America,Android,10,68,9.43,14.67,No,Major,8.5,9.9,0,680
RoyalHunter953,2024,3,Asia,iOS,3,114,59.11,1.4,No,None,4.5,13.42,1,342
WarMaster8683,2024,1,South America,iOS,19,44,21.16,8.8,No,None,7.8,5.79,0,836
RoyalKing8913,2022,6,North America,Android,2,108,19.98,11.36,Yes,None,7.6,12.9,1,216
IronWarrior3989,2025,3,South America,Android,26,112,28.1,14.32,Yes,Minor,3.2,3.76,0,2912
NightMaster1036,2019,1,Asia,Android,3,37,27.82,11.47,No,None,7.2,11.9,0,111
GhostViper3181,2026,4,Europe,iOS,9,33,28.86,11.53,Yes,None,9.4,10.7,0,297
EliteKnight2838,2014,1,North America,iOS,11,37,54.86,105.32,No,Minor,7.2,8.68,0,407
FireRaider694,2014,1,South America,Android,11,104,8.31,72.99,No,Minor,3.9,12.12,1,1144
UltraViper6011,2019,12,North America,iOS,27,21,56.79,1.8,No,Minor,7.3,4.06,0,567
IceTitan6752,2017,2,North America,iOS,3,78,41.63,3.69,No,Minor,6.2,13.87,1,234
NightWarrior1790,2017,10,Asia,iOS,5,69,43.36,56.81,No,None,8.3,12.27,1,345
ToxicRaider6808,2024,8,Europe,Android,12,47,13.68,7.68,Yes,None,3.4,11.92,0,564
ShadowSniper127,2019,2,North America,iOS,15,67,23.1,18.91,No,None,2.5,9.32,0,1005
FireWarrior3835,2025,11,Asia,iOS,23,85,7.87,31.98,Yes,Minor,4.9,5.07,0,1955
SilentLegend5544,2024,2,North America,Android,17,110,40.92,12.73,No,None,6.6,8.21,0,1870
UltraMaster4717,2020,11,Europe,iOS,16,96,23.69,0.34,No,Minor,1.9,9.49,0,1536
ToxicDestroyer5638,2022,11,North America,iOS,30,106,35.32,35.21,No,Major,3.4,4.69,0,3180
WarSlayer8043,2023,10,Europe,Android,17,104,46.4,28.23,Yes,Minor,2.5,7.64,0,1768
ShadowTitan3616,2018,10,Asia,iOS,15,62,35.44,0.85,No,None,7.9,8.55,0,930
SilentMaster9083,2022,8,Asia,Android,26,113,8.93,45.53,No,None,7.3,4.95,0,2938
EliteKing2156,2017,12,Europe,iOS,13,95,8.39,38.9,Yes,None,6.6,8.52,0,1235
ShadowSlayer9396,2026,6,Europe,iOS,2,47,52.69,6.43,Yes,Major,5.2,15.11,1,94
RoyalViper7182,2023,12,Asia,Android,17,41,19.42,1.67,Yes,None,5,8.42,0,697
DarkTitan8431,2015,11,Europe,Android,1,50,24.92,10.32,Yes,Minor,5.7,15.66,1,50
FireWizard3881,2016,4,Europe,Android,30,29,17.01,41.57,No,Minor,8.4,1.84,0,870
GhostHunter7578,2026,3,South America,iOS,30,102,43.44,13.17,No,None,6.4,1.87,0,3060
GhostKing148,2024,1,North America,iOS,10,71,26.24,6.61,No,Major,7.7,10.92,0,710
DarkRaider7799,2014,11,Asia,Android,4,97,30.1,5.27,Yes,Minor,3.4,13.38,1,388
ShadowKnight8386,2019,3,Asia,Android,10,103,42.1,8.77,Yes,None,5.3,10.07,0,1030
GhostDestroyer4137,2026,12,South America,Android,12,111,39.27,102.15,Yes,Minor,6.7,10.33,0,1332
ProDestroyer1844,2019,9,Europe,iOS,28,109,47.59,42.14,Yes,Minor,3.8,5.14,0,3052
IronMaster4430,2014,5,Europe,iOS,3,55,46.19,15.84,Yes,Minor,5.7,14.93,1,165
DarkKing8145,2024,6,Europe,Android,1,78,29.19,33.05,Yes,Minor,8.6,12.92,1,78
UltraDestroyer5915,2026,5,Asia,iOS,19,42,15.55,7.6,No,None,1.7,8.3,0,798
SilentLegend5706,2016,1,South America,iOS,1,42,17.28,19.1,Yes,None,8.3,12.66,1,42
UltraViper3938,2018,10,North America,iOS,19,5,43.87,41.23,No,Minor,6.4,8.3,0,95
WarHunter8302,2016,1,South America,Android,4,58,19.37,9.17,Yes,Major,4.7,14.46,1,232
ProWizard3811,2023,4,Asia,iOS,27,69,29.22,32.23,No,Major,6.1,4.07,0,1863
NightWizard5185,2016,3,North America,Android,13,100,10.93,19.06,Yes,None,6.5,10.6,0,1300
ShadowLegend7867,2023,11,Europe,Android,27,26,11.72,19.11,Yes,Minor,8,4.26,0,702
GhostSniper4961,2016,8,South America,Android,14,65,18.75,0.84,Yes,None,8.2,7.03,0,910
ToxicLegend7680,2018,12,South America,Android,14,62,9.67,45.9,Yes,Major,7.7,9.43,0,868
IronSlayer4390,2026,12,Asia,Android,24,58,20.1,29.94,No,Major,1.2,5.41,0,1392
ProWizard6083,2018,7,South America,Android,3,23,36.25,0.74,Yes,Minor,6,12.99,1,69
ProRaider8296,2017,11,North America,iOS,19,103,45.96,18.87,No,Minor,4.9,6.29,0,1957
IronWarrior9109,2014,7,South America,Android,29,74,6.8,27.4,Yes,None,6.2,1.73,0,2146
UltraKing6883,2018,8,Asia,iOS,25,38,38.03,31.71,Yes,Minor,6.4,4.9,0,950
RoyalSniper2717,2023,10,South America,iOS,11,83,24.98,1.85,Yes,None,6.5,11.51,0,913
StormLegend7423,2018,7,North America,iOS,9,48,17.47,20.43,Yes,None,4.1,10.39,0,432
StormDestroyer867,2017,10,North America,iOS,6,110,6.75,5.3,Yes,Major,5,13.35,1,660
WarLegend5181,2019,2,Asia,Android,26,119,22.93,12.01,No,None,1.1,5.11,0,3094
FireSniper8502,2023,4,Europe,iOS,4,113,48.43,14.95,Yes,Major,9.4,10.85,0,452
ShadowRaider2162,2017,11,Asia,Android,26,71,34.15,0.55,Yes,Major,9.9,4.4,0,1846
WarSniper471,2020,6,Europe,Android,5,118,47.66,7.12,No,Minor,4.6,11.78,0,590
FireRaider4435,2020,3,North America,iOS,29,56,27.68,31.93,Yes,Major,4.8,2.28,0,1624
RoyalKing3023,2015,3,South America,Android,9,105,51.38,36.95,Yes,Minor,5.1,10.55,0,945
GhostWarrior2722,2016,6,South America,iOS,1,26,13.27,8.01,Yes,Minor,3.6,16.31,1,26
ToxicSniper8020,2014,1,North America,Android,23,113,50.1,11.66,No,Minor,4.9,5.24,0,2599
